Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,45,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45,45,45,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0,0,0,40,0,44444.44444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5439207,9,5,402,4226,199,0,44.6666666667,76.6110305374,1448,0,845.2,741.997776277,850.8593256333,2.5739046151,418400.538461539,1447518.26607465,5235466,7,5439207,679900.875,1841023.28078656,5235466,19,113560,28390.0,32632.3865405724,57495,48,0,0,0,0,296,168,1.6546529669,0.9192516483,0,1448,308.5333333333,561.317056658,315076.838095238,0,0,0,1,0,0,0,0,0,330.5714285714,44.6666666667,845.2,296,0,0,0,0,0,0,9,402,5,4226,29200,514,3,32,203722.0,0.0,203722,203722,5235466.0,0.0,5235466,5235466,BENIGN
443,2,1,2,0,31,0,0,0.0,0.0,31,0,15.5,21.92031022,15500000.0,1500000.0,1.0,2.828427125,3,-1,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,500000.0,1000000.0,0,31,7.75,15.5,240.25,1,0,0,0,1,0,0,0,2,10.33333333,0.0,15.5,20,0,0,0,0,0,0,1,0,2,31,0,110,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10188740,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.944426887,0.490737814,2547185.0,5092380.052,10200000,218,10200000,2547185.0,5092380.052,10200000,218,0,0.0,0.0,0,0,0,0,0,0,100,0,0.490737814,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2985.0,0.0,2985,2985,10200000.0,0.0,10200000,10200000,DDoS
443,4777197,9,9,2277,1935,965,0,253.0,409.6895166,885,0,215.0,383.6746669,881.6885718,3.767899879,281011.5882,667130.5695,2589059,4,4777197,597149.625,900792.1591,2589059,4,4599510,574938.75,1018917.359,2849843,228,0,0,0,0,192,188,1.88394994,1.88394994,0,965,221.6842105,378.5048147,143265.8947,0,0,0,1,0,0,0,0,1,234.0,253.0,215.0,192,0,0,0,0,0,0,9,2277,9,1935,8192,6604,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5033635,7,6,1316,2180,550,0,188.0,241.2184349,1075,0,363.3333333,457.1947798,694.5279107,2.58262667,419469.5833,1430384.915,4961403,3,72232,12038.66667,15492.66077,40463,3,5033522,1006704.4,2233057.709,5001307,886,0,0,0,0,232,200,1.39064513,1.19198154,0,1075,249.7142857,346.4908543,120055.9121,0,0,0,1,0,0,0,0,0,268.9230769,188.0,363.3333333,232,0,0,0,0,0,0,7,1316,6,2180,29200,253,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,98365843,6,7,395,11595,377,0,65.83333333,152.4682481,5792,0,1656.428571,2119.480114,121.8919051,0.132159697,8197153.583,28400000.0,98300000,1,98300000,19700000.0,44000000.0,98300000,1,98400000,16400000.0,40100000.0,98300000,79,0,0,0,0,164,232,0.060996783,0.071162914,0,5792,856.8571429,1664.629312,2770990.747,1,0,0,0,0,0,0,0,1,922.7692308,65.83333333,1656.428571,164,0,0,0,0,0,0,6,395,7,11595,0,235,3,20,12030.0,0.0,12030,12030,98300000.0,0.0,98300000,98300000,DoS Hulk
53,60666,1,1,45,225,45,45,45.0,0.0,225,225,225.0,0.0,4450.5983582237,32.9673952461,60666.0,0.0,60666,60666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4836976231,16.4836976231,45,225,105.0,103.9230484541,10800.0,0,0,0,0,0,0,0,0,1,157.5,45.0,225.0,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51772,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
64065,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53843,78,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,153846.1538,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12820.51282,12820.51282,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,79,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39731,36,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27777.77778,27777.77778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5569061,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.718253939,1856353.667,3214703.047,5568373,171,5569061,2784530.5,3936947.819,5568373,688,0,0.0,0.0,0,0,0,0,0,0,104,40,0.538690454,0.179563485,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
443,3088683,6,7,1239,394,659,0,206.5,299.4626854885,206,2,56.2857142857,81.7531126537,528.7043053625,4.2089136373,257390.25,766812.777889946,2686980,3,401700,80340.0,75971.4404793012,167171,186,2971440,495240.0,1099445.3396887,2736477,3,0,0,0,0,132,144,1.9425755249,2.2663381124,0,659,116.6428571429,210.5018206181,44311.0164835165,0,0,0,1,0,0,0,0,1,125.6153846154,206.5,56.2857142857,132,0,0,0,0,0,0,6,1239,7,394,8192,30973,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48334,2,2,80,190,40,40,40.0,0.0,95,95,95.0,0.0,5586.129846,82.75747921,16111.33333,27902.18383,48330,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,88,41.3787396,41.3787396,40,95,62.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,77.5,40.0,95.0,64,0,0,0,0,0,0,2,80,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,575000.0,25000.0,53.33333333,90.64399226,158,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12500.0,12500.0,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,343872,1,1,41,97,41,41,41.0,0.0,97,97,97.0,0.0,401.3121161,5.816117625,343872.0,0.0,343872,343872,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.908058813,2.908058813,41,97,59.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,89.5,41.0,97.0,20,0,0,0,0,0,0,1,41,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63808,82640369,6,10,11613,68,7215,0,1935.5,3122.940009,20,0,6.8,5.006662228,141.3473844,0.193609978,5509357.933,20200000.0,78600000,3,82600000,16500000.0,35900000.0,80800000,4,80800000,8976205.222,26100000.0,78600000,3,0,0,0,0,132,212,0.072603742,0.121006236,0,7215,687.4705882,1987.570568,3950436.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,2180339.0,0.0,2180339,2180339,78600000.0,0.0,78600000,78600000,BENIGN
16993,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,64929,5,3,445,419,445,0,89.0,199.0100499975,419,0,139.6666666667,241.9097627905,13306.842859123,123.2115079548,9275.5714285714,14849.7954852039,31096,3,64929,16232.25,18241.4711280825,32934,447,33334,16667.0,20749.3413871381,31339,1995,0,0,0,0,172,104,77.0071924718,46.2043154831,0,445,96.0,190.6049579628,36330.25,0,0,0,1,0,0,0,0,0,108.0,89.0,139.6666666667,172,0,0,0,0,0,0,5,445,3,419,65535,118,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46792,4,2,112,236,28,28,28.0,0.0,118,118,118.0,0.0,7437.1687467943,128.2270473585,9358.4,13745.5431249551,30432,1,30434,10144.6666666667,17569.3460417095,30432,1,1,1.0,0.0,1,1,0,0,0,0,80,40,85.484698239,42.7423491195,28,118,53.7142857143,43.9155032827,1928.5714285714,0,0,0,0,0,0,0,0,0,62.6666666667,28.0,118.0,80,0,0,0,0,0,0,4,112,2,236,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60155998,16,11,4056,2119,918,0,253.5,402.5414264,494,0,192.6363636,242.5688656,102.6497807,0.448833049,2313692.231,3972844.49,10000000,186,60200000,4010399.867,4593088.788,10000000,314,51600000,5158053.5,4726909.344,10000000,16258,0,0,0,0,332,280,0.26597514,0.182857909,0,918,220.5357143,338.4920243,114576.8505,0,0,0,1,0,0,0,0,0,228.7037037,253.5,192.6363636,332,0,0,0,0,0,0,16,4056,11,2119,8192,435,9,20,834970.1667,1751628.232,4392711,36213,9191029.5,1387338.305,10000000,6621676,BENIGN
80,31529,5,3,490,305,490,0,98.0,219.134661795,305,0,101.6666666667,176.0918321028,25214.881537632,253.7346569825,4504.1428571429,7322.1773271018,15302,54,31529,7882.25,8680.8299286416,15578,355,15959,7979.5,10970.7617101093,15737,222,0,0,0,0,172,104,158.584160614,95.1504963684,0,490,88.3333333333,181.2801699028,32862.5,0,0,0,1,0,0,0,0,0,99.375,98.0,101.6666666667,172,0,0,0,0,0,0,5,490,3,305,65535,59,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51014,49,2,2,12,4,6,6,6.0,0.0,2,2,2.0,0.0,326530.6122,81632.65306,16.33333333,23.96525262,44,2,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,48,40816.32653,40816.32653,2,6,4.4,2.19089023,4.8,1,0,0,0,1,0,0,0,1,5.5,6.0,2.0,40,0,0,0,0,0,0,2,12,2,4,0,1024,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,4500000.0,750000.0,2.0,1.4142135624,3,1,4,2.0,1.4142135624,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,0,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,585987.2611,25477.70701,52.33333333,88.91194146,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12738.8535,12738.8535,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80453,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,3728.8851876251,49.7184691683,26817.6666666667,46445.2311043161,80448,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,24.8592345842,24.8592345842,43,107,68.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,64,0,0,0,0,0,0,2,86,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30812,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,7204.985071,64.90977541,30812.0,0.0,30812,30812,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.45488771,32.45488771,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,32,0,0,0,0,0,0,1,47,1,175,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50106,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,744,1,1,95,179,95,95,95.0,0.0,179,179,179.0,0.0,368279.5699,2688.172043,744.0,0.0,744,744,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1344.086022,1344.086022,95,179,123.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,184.5,95.0,179.0,20,0,0,0,0,0,0,1,95,1,179,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119365,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25.13299543,59682.5,84398.14408,119361,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,32,16.75533029,8.377665145,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,1,0,0,122,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8827367,9,15,108,188,24,0,12.0,9.682458366,34,0,12.53333333,14.54975045,33.53208267,2.718817514,383798.5652,975768.6698,3096625,3,5875740,734467.5,1311027.941,3138347,238,8827276,630519.7143,1201578.263,3096625,3,0,0,0,0,296,488,1.019556568,1.699260946,0,34,11.84,12.68424219,160.89,0,0,0,1,0,0,0,0,1,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
443,609291,8,10,3472,4314,2893,0,434.0,1001.5318267534,1460,2,431.4,635.6078805189,12778.7871476848,29.5425338631,35840.6470588235,58547.0240372442,222210,1,585347,83621.0,75076.723332424,222210,15204,585437,65048.5555555556,88533.0083995669,246345,1,0,0,0,0,172,204,13.1300150503,16.4125188128,0,2893,409.7894736842,775.8409472557,601929.175438596,0,0,0,1,0,0,0,0,1,432.5555555556,434.0,431.4,172,0,0,0,0,0,0,8,3472,10,4314,8192,40958,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53825,89133039,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,130.9839778,0.190726135,5570814.938,19600000.0,78500000,1,89100000,14900000.0,35900000.0,88100000,15,88100000,9794156.556,25900000.0,78500000,1,0,0,0,0,152,212,0.078534291,0.112191844,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,28535.0,0.0,28535,28535,44100000.0,48700000.0,78500000,9647562,BENIGN
443,5564703,3,1,32,0,31,0,10.66666667,17.61628035,0,0,0.0,0.0,5.75053152,0.71881644,1854901.0,3192281.684,5541005,3,5564703,2782351.5,3934834.984,5564700,3,0,0.0,0.0,0,0,0,0,0,0,60,32,0.53911233,0.17970411,0,31,6.6,13.6491758,186.3,0,0,0,0,1,0,0,0,0,8.25,10.66666667,0.0,60,0,0,0,0,0,0,3,32,1,0,253,1122,1,20,23695.0,0.0,23695,23695,5541005.0,0.0,5541005,5541005,BENIGN
80,152504,3,6,372,11595,372,0,124.0,214.7743001,5792,0,1932.5,2181.008184,78470.07292,59.01484551,19063.0,48306.89093,138186,24,14004,7002.0,7092.281015,12017,1987,152433,30486.6,60504.22915,138186,33,0,0,0,0,104,200,19.67161517,39.34323034,0,5792,1196.7,1885.877223,3556532.9,0,0,0,1,0,0,0,0,2,1329.666667,124.0,1932.5,104,0,0,0,0,0,0,3,372,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,115640385,21,17,1562,4893,1189,0,74.38095238,260.4940453,2836,0,287.8235294,736.7959551,55.8195997,0.328604925,3125415.811,4612213.594,10000000,3,116000000,5782019.25,4954325.257,10100000,3,111000000,6914164.563,4800757.143,10100000,207,0,0,0,0,680,552,0.181597458,0.147007466,0,2836,165.5128205,525.6362997,276293.5196,0,0,0,1,0,0,0,0,0,169.8684211,74.38095238,287.8235294,680,0,0,0,0,0,0,21,1562,17,4893,29200,370,4,32,45859.0,29654.37597,135270,36703,10000000.0,6861.252249,10000000,9996331,BENIGN
80,5235931,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763952008,1745310.333,3022376.417,5235250,124,5235931,2617965.5,3701399.236,5235250,681,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572964006,0.190988002,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
80,5609201,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713114042,1869733.667,3237715.949,5608326,132,5609201,2804600.5,3965066.627,5608326,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534835532,0.178278511,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
80,116315037,20,16,1311,2388,437,0,65.55,160.0938787087,796,0,149.25,320.8778583823,31.8015631977,0.3095042647,3323286.77142857,4686032.95046622,10024525,24,116315037,6121844.05263158,4865388.85596684,10048029,849,110959153,7397276.86666667,4544832.67954964,10049318,666,0,0,0,0,648,520,0.1719468137,0.137557451,0,796,99.972972973,241.7502713415,58443.1936936937,0,0,0,1,0,0,0,0,0,102.75,65.55,149.25,648,0,0,0,0,0,0,20,1311,16,2388,29200,290,3,32,66348.4545454546,141372.191692966,492600,23479,10020904.7272727,8032.3484497487,10024525,9999184,BENIGN
54508,110,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,109090.909090909,18181.8181818182,110.0,0.0,110,110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9090.9090909091,9090.9090909091,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,11,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,80,188,40,40,40.0,0.0,94,94,94.0,0.0,1664596.273,24844.7205,53.66666667,91.22682354,159,0,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,80,80,12422.36025,12422.36025,40,94,61.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,77.0,40.0,94.0,80,0,0,0,0,0,0,2,80,2,188,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46854,2,2,76,438,38,38,38.0,0.0,219,219,219.0,0.0,10970.2480044393,85.3715798011,15618.0,27007.0115895854,46803,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,42.6857899005,42.6857899005,38,219,110.4,99.1377829084,9828.3,0,0,0,0,0,0,0,0,1,138.0,38.0,219.0,64,0,0,0,0,0,0,2,76,2,438,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,120599,1,1,55,342,55,55,55.0,0.0,342,342,342.0,0.0,3291.9012595461,16.5838854385,120599.0,0.0,120599,120599,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,8.2919427193,8.2919427193,55,342,150.6666666667,165.6995272574,27456.3333333333,0,0,0,0,0,0,0,0,1,226.0,55.0,342.0,20,0,0,0,0,0,0,1,55,1,342,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115975079,16,14,437,746,437,0,27.3125,109.25,746,0,53.28571429,199.3768865,10.20046729,0.258676263,3999140.655,4881615.081,10000000,81,116000000,7731671.933,4158055.707,10000000,128,111000000,8505189.692,3761904.505,10000000,16236,0,0,0,0,520,456,0.137960673,0.120715589,0,746,38.16129032,153.0076462,23411.33978,0,0,0,1,0,0,0,0,0,39.43333333,27.3125,53.28571429,520,0,0,0,0,0,0,16,437,14,746,29200,340,1,32,41685.45455,17429.09202,94235,36152,10000000.0,4399.762863,10000000,9997133,BENIGN
53,47060,2,2,68,428,34,34,34.0,0.0,214,214,214.0,0.0,10539.7365065873,84.9978750531,15686.6666666667,27125.9457039443,47009,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,42.4989375266,42.4989375266,34,214,106.0,98.5900603509,9720.0,0,0,0,0,0,0,0,0,1,132.5,34.0,214.0,40,0,0,0,0,0,0,2,68,2,428,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50018,708,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6.0,0.0,79096.0452,5649.717514,236.0,370.2553173,663,4,708,354.0,494.9747468,704,4,0,0.0,0.0,0,0,0,0,0,0,60,20,4237.288136,1412.429379,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6.0,60,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,13132831,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,361.9173962,4.035687355,252554.4423,681580.4471,2490836,3,10600000,557832.4737,943633.0699,2381648,247,13100000,410398.0938,835183.0638,2490836,3,0,0,0,0,648,1064,1.522900889,2.512786466,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,100508252,2,1,332,6,332,0,166.0,234.7594514,6,6,6.0,0.0,3.362907953,0.029848295,50300000.0,71100000.0,101000000,50,101000000,101000000.0,0.0,101000000,101000000,0,0.0,0.0,0,0,0,0,0,0,64,20,0.019898864,0.009949432,0,332,84.5,165.0242406,27233.0,0,0,0,0,1,0,0,0,0,112.6666667,166.0,6.0,64,0,0,0,0,0,0,2,332,1,6,410,0,1,32,0.0,0.0,0,0,101000000.0,0.0,101000000,101000000,DoS GoldenEye
53,31383,4,4,244,504,61,61,61.0,0.0,126,126,126.0,0.0,23834.56011,254.9150814,4483.285714,11568.64552,30716,3,31233,10411.0,17987.36234,31181,3,618,206.0,312.5443968,566,4,0,0,0,0,104,80,127.4575407,127.4575407,61,126,89.88888889,34.25800799,1173.611111,0,0,0,0,0,0,0,0,1,101.125,61.0,126.0,104,0,0,0,0,0,0,4,244,4,504,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52181,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,16360,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1066570,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10906.92594,7.500679749,152367.1429,402723.9203,1065659,3,670,335.0,469.5189027,667,3,1066547,266636.75,532681.5782,1065659,4,0,0,0,0,72,112,2.812754906,4.687924843,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1069,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,697507,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,17.2041284173,2.8673547362,697507.0,0.0,697507,697507,697507,697507.0,0.0,697507,697507,0,0.0,0.0,0,0,0,0,0,0,40,0,2.8673547362,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16115,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
